time_stamp,asset_id,status_type_id,sample_label,sensor_0_avg,wind_speed_3_avg,wind_speed_4_avg,sensor_6_avg,sensor_7_avg,sensor_8_avg,sensor_9_avg,sensor_10_avg,sensor_11_avg,sensor_12_avg,sensor_13_avg,sensor_14_avg,sensor_15_avg,sensor_16_avg,sensor_17_avg,sensor_18_avg,sensor_19_avg,sensor_20_avg,sensor_21_avg,sensor_22_avg,sensor_23_avg,sensor_24_avg,sensor_25_avg,reactive_power_27_avg,reactive_power_28_avg,power_29_avg,power_30_avg,sensor_31_avg,sensor_32_avg,sensor_33_avg,sensor_34_avg,sensor_35_avg,sensor_36_avg,sensor_37_avg,sensor_38_avg,sensor_39_avg,sensor_40_avg,sensor_41_avg,sensor_43_avg,sensor_44,sensor_45,sensor_47,sensor_48,sensor_50,sensor_51,sensor_52_avg,sensor_53_avg,sensor_1_avg_sin,sensor_1_avg_cos,sensor_2_avg_sin,sensor_2_avg_cos,sensor_5_avg_sin,sensor_5_avg_cos,sensor_42_avg_sin,sensor_42_avg_cos
2023-01-13 11:00:00,10,4,1,12.0,1.8,1.8,21.0,32.0,46.0,30.0,28.0,40.0,38.0,28.0,28.0,41.0,41.0,41.0,123.5,16.0,24.0,29.0,0.5,10.1,8.3,10.3,0.0,0.0,0.0,-0.0029756097560975,-0.0046829268292682,401.5,400.7,398.5,29.0,30.0,30.0,61.0,62.0,56.0,44.0,24.0,-1011.0,0.0,-1595.0,0.0,-1011.0,-1595.0,0.0,15.0,-0.4740882090471168,0.8804773535091617,0.2840153447039226,0.958819734868193,0.4067366430758002,0.9135454576426008,-0.7033947028105036,0.7107994738729927
2023-01-13 15:50:00,10,4,1,14.0,8.6,8.8,28.0,35.0,87.0,37.0,34.0,58.0,52.0,40.0,43.0,72.0,69.0,71.0,1613.5,25.0,36.0,36.0,1.0,978.9,1003.7,981.5,0.4694146341463414,-0.4870731707317073,0.5677073170731707,0.5685365853658536,-0.0938536585365853,398.9,396.7,398.0,38.0,39.0,39.0,68.0,71.0,65.0,44.0,25.0,0.0,194123.0,0.0,-32059.0,194123.0,-32059.0,14.2,19.0,-0.8348478632634065,0.5504807400849955,0.0122170008352471,0.999925369660452,-0.0348994967025009,0.9993908270190958,-0.8415107819453063,0.5402403204776549
2023-01-13 18:10:00,10,4,1,14.0,4.8,5.1,28.0,36.0,91.0,37.0,33.0,51.0,49.0,41.0,41.0,60.0,60.0,61.0,1263.1,23.0,35.0,35.0,0.9,182.9,208.1,181.9,0.4202926829268292,-0.4202926829268292,0.0965365853658536,0.0964390243902438,-0.0556585365853658,400.5,398.3,398.1,35.0,36.0,36.0,70.0,72.0,66.0,43.0,25.0,0.0,32922.0,0.0,-19013.0,32922.0,-19013.0,11.1,19.0,-0.9999025240093042,0.0139621803391451,-0.3810703763502741,0.9245460336123132,-0.0157073173118206,0.9998766324816606,-0.9191353392552346,0.3939419095909506
2023-01-13 19:30:00,10,4,1,13.0,4.5,4.5,25.0,35.0,90.0,36.0,33.0,48.0,46.0,39.0,38.0,57.0,56.0,57.0,1253.6,22.0,34.0,35.0,0.8,111.2,137.8,112.9,0.2672682926829268,-0.2672682926829268,0.055170731707317,0.0549268292682926,-0.0397560975609756,399.4,397.2,396.4,35.0,36.0,36.0,68.0,70.0,64.0,43.0,24.0,0.0,18746.0,0.0,-13560.0,18746.0,-13560.0,11.1,16.0,-0.8729220772698096,0.4878596591387327,-0.0122170008352471,0.999925369660452,-0.0104717841162457,0.999945169365512,-0.8668967489356031,0.4984877397538297
2023-01-13 19:50:00,10,4,1,13.0,4.4,4.2,24.0,35.0,90.0,36.0,33.0,47.0,44.0,38.0,37.0,56.0,55.0,56.0,1251.9,22.0,33.0,34.0,0.7000000000000001,98.0,123.4,96.3,0.196390243902439,-0.196390243902439,0.0400975609756097,0.0396585365853658,-0.0425853658536585,398.5,396.2,395.2,35.0,36.0,36.0,68.0,70.0,64.0,43.0,24.0,0.0,13518.0,0.0,-14477.0,13518.0,-14477.0,11.1,15.0,-0.9291325715340564,0.3697467572738286,-0.2840153447039226,0.958819734868193,-0.0087265354983739,0.9999619230641712,-0.7847763705330829,0.6197790317951402
2023-01-14 00:10:00,10,4,1,12.0,3.1,3.1,22.0,31.0,51.0,30.0,28.0,41.0,39.0,27.0,28.0,35.0,35.0,35.0,341.5,18.0,27.0,29.0,0.5,11.6,10.1,12.1,0.0,0.0,0.0118536585365853,-0.0036097560975609,-0.0039512195121951,397.7,396.2,394.2,29.0,30.0,30.0,64.0,65.0,59.0,42.0,24.0,-1236.0,0.0,-1372.0,0.0,-1236.0,-1372.0,3.0,14.0,0.4336590845875443,0.9010770213220916,0.1822355254921474,0.9832549075639546,0.3713678355502348,0.9284858268809136,0.2621891786408647,0.9650164944723114
2023-01-14 02:30:00,10,4,1,10.0,3.2,3.2,21.0,30.0,59.0,30.0,32.0,44.0,41.0,32.0,32.0,48.0,47.0,48.0,958.1,18.0,27.0,33.0,0.6000000000000001,30.0,32.3,33.7,0.019170731707317,-0.019170731707317,0.0102439024390243,0.0002926829268292,-0.0016585365853658,398.2,395.8,394.7,33.0,35.0,34.0,63.0,64.0,58.0,42.0,22.0,-1163.0,1245.0,-949.0,333.0,81.0,-615.0,8.5,13.0,-0.3891239501402057,0.9211854055657216,0.0749787268263277,0.9971851335251156,0.1443562010009732,0.9895257890689696,-0.4570979270586942,0.8894163732912975
2023-01-14 07:40:00,10,4,1,7.0,3.3,3.4,19.0,33.0,60.0,31.0,34.0,45.0,41.0,31.0,29.0,47.0,47.0,47.0,1113.5,17.0,26.0,35.0,0.5,47.8,52.2,41.3,0.0436585365853658,-0.0436585365853658,0.0144390243902439,0.0064390243902439,-0.0226829268292682,398.3,396.1,395.5,35.0,36.0,36.0,61.0,62.0,56.0,42.0,23.0,-658.0,2890.0,-900.0,-6915.0,2232.0,-7815.0,9.8,11.0,-0.5461019610144296,0.8377187166204384,-0.1942343512199719,0.9809551553491916,0.0749787268263277,0.9971851335251156,-0.3729877825758085,0.92783625389892
2023-01-14 09:50:00,10,4,1,7.0,1.2,1.2,18.0,32.0,39.0,29.0,23.0,35.0,37.0,29.0,28.0,42.0,42.0,41.0,75.2,12.0,22.0,29.0,0.5,9.6,7.7,9.9,0.0,0.0,0.0,-0.0028780487804878,-0.0044390243902439,399.8,398.2,396.7,29.0,29.0,29.0,59.0,59.0,53.0,43.0,22.0,-993.0,0.0,-1511.0,0.0,-993.0,-1511.0,0.0,11.0,0.5210096318405764,0.8535507972753275,0.7349145951499598,0.6781596698680707,0.4067366430758002,0.9135454576426008,-0.2739592186924323,0.9617413095492114
2023-01-14 10:20:00,10,4,1,8.0,1.3,1.3,17.0,31.0,35.0,28.0,22.0,34.0,35.0,28.0,27.0,41.0,41.0,40.0,15.4,13.0,22.0,29.0,0.6000000000000001,9.5,7.7,11.6,0.0,0.0,0.0,-0.0033170731707317,-0.004390243902439,399.0,397.7,396.1,29.0,29.0,29.0,58.0,59.0,53.0,43.0,22.0,-1132.0,0.0,-1504.0,0.0,-1132.0,-1504.0,0.0,11.0,0.7637960286346421,0.6454576877239506,0.9114032766354452,0.4115143586051086,0.4067366430758002,0.9135454576426008,-0.2739592186924323,0.9617413095492114
2023-01-14 15:00:00,10,4,1,16.0,7.4,7.2,24.0,34.0,78.0,36.0,33.0,57.0,51.0,40.0,69.0,67.0,66.0,67.0,1549.9,26.0,35.0,34.0,1.0,541.8,572.0,548.4,0.4878048780487805,-0.4878048780487805,0.3184390243902439,0.3185853658536585,-0.0621951219512195,400.3,398.1,398.9,36.0,37.0,37.0,68.0,69.0,64.0,42.0,24.0,0.0,109058.0,0.0,-21253.0,109058.0,-21253.0,13.7,17.0,0.4878596591387327,0.8729220772698096,-0.0069812602979615,0.9999756307053947,-0.0366437087065562,0.9993283937786562,0.493941866584231,0.869494929505219
2023-01-15 00:00:00,10,4,1,11.0,5.4,5.4,21.0,34.0,76.0,33.0,31.0,46.0,47.0,32.0,48.0,50.0,49.0,50.0,15.9,23.0,31.0,31.0,0.8,9.8,8.8,10.8,0.0,0.0,0.1372682926829268,-0.0046829268292682,-0.0030731707317073,400.1,397.5,397.4,31.0,32.0,32.0,70.0,72.0,65.0,39.0,24.0,-1597.0,0.0,-1042.0,0.0,-1597.0,-1042.0,0.0,13.0,0.9003187714021935,0.4352310993723275,0.0906325801977801,0.9958843986159704,0.9999756307053947,0.0069812602979616,0.8580649057236446,0.5135412520581701
2023-01-15 02:00:00,10,4,1,10.0,4.8,4.9,20.0,32.0,78.0,32.0,33.0,48.0,45.0,30.0,53.0,53.0,52.0,53.0,1270.6,19.0,30.0,35.0,0.8,173.0,197.1,162.3,0.3564878048780487,-0.3564878048780487,0.082390243902439,0.0820487804878048,-0.059170731707317,401.6,398.5,399.0,35.0,37.0,36.0,67.0,68.0,62.0,39.0,23.0,0.0,28022.0,0.0,-20229.0,28022.0,-20229.0,11.2,12.0,0.6717205893229902,0.7408045962867501,0.2181432413965425,0.9759167619387474,-0.0157073173118206,0.9998766324816606,0.493941866584231,0.869494929505219
2023-01-15 05:20:00,10,4,1,10.0,5.1,5.1,15.0,31.0,38.0,29.0,24.0,32.0,35.0,23.0,27.0,32.0,32.0,32.0,5.7,18.0,23.0,29.0,1.0,3.5,4.8,6.0,0.0,0.0,0.1120487804878048,-0.002390243902439,-0.0008780487804878,401.7,399.2,398.9,29.0,29.0,29.0,63.0,63.0,57.0,34.0,22.0,-834.0,0.0,-307.0,0.0,-834.0,-307.0,0.0,11.0,0.838670567945424,0.5446390350150271,0.2181432413965425,0.9759167619387474,0.9999619230641712,0.0087265354983738,0.6984152854310058,0.7156927337037359
2023-01-15 06:20:00,10,4,1,10.0,2.6,2.6,14.0,31.0,32.0,28.0,23.0,30.0,32.0,22.0,25.0,31.0,31.0,31.0,0.0,15.0,22.0,29.0,1.0,2.7,3.6,4.6,0.0,0.0,0.0005853658536585,-0.0018536585365853,-0.0004878048780487,402.6,399.9,399.6,29.0,29.0,29.0,62.0,62.0,56.0,33.0,21.0,-633.0,0.0,-161.0,0.0,-633.0,-161.0,0.0,11.0,0.7592713073348808,0.6507742172658509,-0.2923717047227367,0.9563047559630354,0.9999619230641712,0.0087265354983738,0.9163627295622396,0.4003490325568949
2023-01-15 07:40:00,10,4,1,9.0,2.7,2.7,15.0,30.0,27.0,27.0,22.0,28.0,30.0,21.0,22.0,30.0,30.0,29.0,6.0,13.0,21.0,29.0,1.0,3.3,4.8,6.0,0.0,0.0,0.0014146341463414,-0.0024390243902439,-0.0006829268292682,399.8,397.3,396.9,29.0,29.0,29.0,60.0,61.0,55.0,31.0,20.0,-830.0,0.0,-235.0,0.0,-830.0,-235.0,0.0,9.0,0.8754645270000179,0.4832823832550023,-0.1478094111296106,0.9890158633619168,0.9999619230641712,0.0087265354983738,0.9372819894918916,0.3485720473218153
2023-01-15 08:40:00,10,4,1,9.0,2.3,2.3,13.0,29.0,25.0,27.0,22.0,27.0,28.0,21.0,20.0,29.0,29.0,28.0,2.1,16.0,20.0,29.0,0.9,2.6,2.6,2.7,0.0,0.0,0.0,-0.0010731707317073,0.0002439024390243,401.1,398.7,397.9,29.0,29.0,29.0,60.0,60.0,55.0,31.0,22.0,-364.0,0.0,76.0,0.0,-364.0,76.0,0.0,10.0,0.8079898838980305,0.5891963573533421,0.152985836284038,0.9882283814465528,0.999945169365512,0.0104717841162456,0.7071067811865476,0.7071067811865476
2023-01-15 10:30:00,10,4,1,10.0,1.7000000000000002,1.7000000000000002,22.0,28.0,22.0,28.0,23.0,27.0,29.0,21.0,20.0,27.0,27.0,27.0,0.0,17.0,21.0,29.0,1.0,3.3,4.1,3.4,0.0,0.0,0.0,-0.0018536585365853,-0.0002926829268292,400.9,398.6,397.1,29.0,29.0,29.0,60.0,60.0,55.0,33.0,23.0,-640.0,0.0,-105.0,0.0,-640.0,-105.0,0.0,16.0,0.8280603346224944,0.5606389945632417,0.0296662440851107,0.999559860119384,0.9975640502598242,0.0697564737441252,0.8110638189893267,0.5849576749872154
2023-01-15 11:50:00,10,4,1,13.0,3.3,3.3,24.0,30.0,21.0,29.0,24.0,33.0,34.0,22.0,22.0,27.0,27.0,26.0,322.3,17.0,22.0,29.0,0.9,5.9,5.9,7.5,0.0,0.0,0.0159512195121951,-0.0029756097560975,-0.0008292682926829,401.8,399.8,398.4,29.0,29.0,29.0,60.0,60.0,55.0,34.0,23.0,-1020.0,-2.0,-280.0,4.0,-1021.0,-276.0,2.8,17.0,0.869494929505219,0.493941866584231,0.2300497371881044,0.9731788727770884,0.4508775406894307,0.8925858184521255,0.7325428987873788,0.6807208689589178
2023-01-15 12:20:00,10,4,1,14.0,3.8,4.2,24.0,31.0,35.0,30.0,34.0,45.0,38.0,26.0,28.0,36.0,36.0,36.0,1249.1,20.0,23.0,35.0,0.4,175.2,192.1,184.0,0.1964878048780488,-0.1964878048780488,0.0400975609756097,0.0401951219512195,-0.036780487804878,401.1,398.2,397.4,36.0,37.0,37.0,61.0,61.0,55.0,33.0,23.0,0.0,13752.0,0.0,-12777.0,13752.0,-12777.0,11.0,17.0,0.7615383075367367,0.6481199010631309,0.3288666467385832,0.9443763702374812,0.0,1.0,0.5045276238150193,0.8633955506067716
2023-01-15 13:00:00,10,4,1,15.0,3.0,3.0,24.0,32.0,53.0,31.0,30.0,44.0,39.0,32.0,42.0,48.0,48.0,48.0,613.5,21.0,25.0,31.0,0.7000000000000001,13.4,12.6,14.5,0.0044390243902439,-0.0044390243902439,0.0089268292682926,-0.0031219512195121,-0.0027317073170731,401.4,399.6,398.1,31.0,32.0,32.0,61.0,62.0,56.0,33.0,25.0,-1141.0,73.0,-942.0,14.0,-1068.0,-928.0,5.4,17.0,0.7120260459909965,0.7021530529951624,0.0975828997591494,0.9952273999818312,0.2520693582431136,0.9677091704819712,0.6401096994849554,0.7682835235935234
2023-01-15 17:00:00,10,4,1,16.0,4.8,4.9,26.0,35.0,63.0,35.0,38.0,48.0,42.0,34.0,45.0,51.0,51.0,51.0,1255.3,24.0,29.0,40.0,0.9,149.2,175.0,149.0,0.3813658536585365,-0.3813658536585365,0.0797073170731707,0.0797560975609756,-0.0448780487804878,399.8,397.2,397.1,40.0,41.0,41.0,63.0,64.0,58.0,44.0,27.0,0.0,27357.0,0.0,-15322.0,27357.0,-15322.0,11.1,18.0,0.6333808726275502,0.7738402097265062,0.1736481776669303,0.984807753012208,-0.0174524064372835,0.9998476951563912,0.4893824517488462,0.8720692724321206
2023-01-15 17:50:00,10,4,1,15.0,6.2,6.2,25.0,35.0,66.0,35.0,38.0,47.0,43.0,32.0,40.0,48.0,47.0,48.0,129.3,24.0,30.0,38.0,0.6000000000000001,23.6,22.5,24.0,0.0116097560975609,-0.0116097560975609,0.2156585365853658,0.0001951219512195,-0.0079024390243902,401.1,399.0,398.8,37.0,39.0,38.0,64.0,65.0,58.0,41.0,27.0,-1368.0,1528.0,-2235.0,-507.0,160.0,-2742.0,1.0,17.0,0.3939419095909511,0.9191353392552344,0.0471064507096426,0.99888987496197,0.985109326154774,0.1719291002794097,0.3502073812594674,0.9366721892483976
2023-01-16 01:00:00,10,4,1,11.0,4.5,4.5,15.0,30.0,24.0,27.0,23.0,27.0,28.0,22.0,21.0,29.0,29.0,28.0,0.7000000000000001,16.0,21.0,29.0,1.0,2.6,4.5,5.5,0.0,0.0,0.0713170731707317,-0.0022926829268292,-0.0004390243902439,401.3,399.0,397.6,29.0,29.0,29.0,60.0,60.0,54.0,32.0,21.0,-802.0,0.0,-162.0,0.0,-802.0,-162.0,0.0,11.0,0.8535507972753275,0.5210096318405762,0.1736481776669303,0.984807753012208,0.999945169365512,0.0104717841162456,0.7489557207890021,0.6626200482157375
2023-01-16 05:50:00,10,4,1,9.0,3.9,3.9,15.0,30.0,21.0,28.0,24.0,26.0,27.0,21.0,20.0,26.0,26.0,25.0,0.4,18.0,21.0,29.0,0.9,2.7,2.7,2.8,0.0,0.0,0.0383414634146341,-0.0011219512195121,0.0001951219512195,398.8,396.6,395.7,29.0,29.0,29.0,59.0,60.0,54.0,32.0,23.0,-379.0,0.0,59.0,0.0,-379.0,59.0,0.0,10.0,0.4817536741017153,0.8763066800438636,-0.3370952584230821,0.941470544812038,0.999945169365512,0.0104717841162456,0.7489557207890021,0.6626200482157375
2023-01-16 11:20:00,10,4,1,13.0,1.4,1.4,21.0,31.0,20.0,30.0,25.0,25.0,25.0,21.0,19.0,24.0,24.0,23.0,5.7,18.0,22.0,29.0,1.0,3.2,3.9,3.8,0.0,0.0,0.0,-0.0019024390243902,-0.0007317073170731,399.5,398.7,396.4,29.0,29.0,29.0,60.0,60.0,54.0,34.0,25.0,-644.0,0.0,-257.0,0.0,-644.0,-257.0,0.0,17.0,0.2130303862749765,0.9770455744352636,-0.5920131787992196,0.8059282822485158,0.9975640502598242,0.0697564737441252,0.7489557207890021,0.6626200482157375
2023-01-16 12:30:00,10,4,1,15.0,2.4,2.4,25.0,31.0,20.0,33.0,26.0,25.0,24.0,21.0,205.0,23.0,23.0,23.0,0.0,21.0,23.0,29.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0002439024390243,-0.0008780487804878,-4.878048780487805e-05,399.5,398.2,395.9,29.0,29.0,29.0,60.0,60.0,54.0,34.0,25.0,-300.0,0.0,-17.0,0.0,-300.0,-17.0,0.0,18.0,-0.6170358751407491,0.7869350219613369,-0.9982398279237652,0.0593063735759617,0.9999619230641712,0.0087265354983738,0.7489557207890021,0.6626200482157375
2023-01-16 17:30:00,10,4,1,17.0,4.1,4.1,21.0,31.0,20.0,33.0,28.0,24.0,25.0,21.0,205.0,23.0,23.0,23.0,9.6,20.0,25.0,29.0,0.9,3.0,3.1,3.2,0.0,0.0,0.0609268292682926,-0.0014146341463414,-0.0008292682926829,401.0,399.7,399.1,29.0,29.0,29.0,63.0,63.0,57.0,28.0,24.0,-484.0,0.0,-287.0,0.0,-484.0,-287.0,0.0,17.0,-0.0174524064372835,0.9998476951563912,-0.7524149088957244,0.6586894601186806,0.9999619230641712,0.0087265354983738,0.7489557207890021,0.6626200482157375
2023-01-16 20:30:00,10,4,1,13.0,3.7,3.7,19.0,33.0,21.0,33.0,28.0,24.0,26.0,21.0,205.0,23.0,23.0,23.0,10.3,19.0,24.0,29.0,1.0,1.8,2.7,2.8,0.0,0.0,0.0439512195121951,-0.0009268292682926,-0.0003414634146341,399.3,397.9,395.5,29.0,30.0,29.0,63.0,63.0,57.0,33.0,25.0,-310.0,0.0,-103.0,0.0,-310.0,-103.0,0.0,14.0,-0.0801989243288595,0.9967788784562472,-0.8007313709487335,0.5990235985155858,0.9999619230641712,0.0087265354983738,0.7489557207890021,0.6626200482157375
2023-01-16 21:00:00,10,4,1,13.0,1.9,1.9,18.0,33.0,21.0,33.0,28.0,24.0,26.0,21.0,205.0,23.0,23.0,23.0,9.4,18.0,24.0,29.0,1.0,1.8,2.6,2.7,0.0,0.0,0.0009268292682926,-0.0009268292682926,-0.0002926829268292,399.5,397.8,395.2,29.0,30.0,29.0,62.0,63.0,57.0,33.0,25.0,-310.0,0.0,-100.0,0.0,-310.0,-100.0,0.0,15.0,0.6101451639012677,-0.7922896433551906,0.9976842788356052,-0.0680152906652483,0.9999619230641712,0.0087265354983738,0.7489557207890021,0.6626200482157375
2023-01-17 00:20:00,10,4,1,13.0,2.5,2.5,17.0,32.0,21.0,32.0,27.0,24.0,25.0,21.0,205.0,22.0,22.0,22.0,31.6,24.0,24.0,29.0,1.0,2.5,2.7,2.7,0.0,0.0,0.0011219512195121,-0.0009268292682926,-0.0003414634146341,399.6,398.6,395.4,29.0,29.0,29.0,62.0,62.0,56.0,35.0,24.0,-313.0,0.0,-106.0,0.0,-313.0,-106.0,0.0,13.0,-0.0174524064372835,0.9998476951563912,-0.7592713073348808,0.6507742172658509,0.9999619230641712,0.0087265354983738,0.7489557207890021,0.6626200482157375
2023-01-17 00:50:00,10,4,1,12.0,2.4,2.4,18.0,32.0,21.0,32.0,27.0,24.0,25.0,21.0,205.0,22.0,22.0,22.0,15.4,17.0,24.0,29.0,1.0,2.7,2.8,2.8,0.0,0.0,0.0,-0.0009756097560975,-0.0003414634146341,400.6,399.2,396.4,29.0,29.0,29.0,62.0,62.0,56.0,35.0,24.0,-323.0,0.0,-112.0,0.0,-323.0,-112.0,0.0,14.0,-0.0453629881292538,0.9989705697907147,-0.778243148526021,0.6279630576493379,0.9999619230641712,0.0087265354983738,0.7489557207890021,0.6626200482157375
2023-01-17 01:00:00,10,4,1,12.0,3.1,3.1,18.0,32.0,21.0,32.0,27.0,24.0,25.0,21.0,205.0,22.0,22.0,22.0,12.8,17.0,24.0,29.0,1.0,2.5,2.7,2.7,0.0,0.0,0.0100975609756097,-0.0009268292682926,-0.0002926829268292,399.3,397.8,395.0,29.0,29.0,29.0,62.0,62.0,56.0,35.0,24.0,-318.0,0.0,-108.0,0.0,-318.0,-108.0,0.0,14.0,0.0348994967025009,0.9993908270190958,-0.7265746709709759,0.687087510804423,0.9999619230641712,0.0087265354983738,0.7489557207890021,0.6626200482157375
2023-01-17 04:20:00,10,4,1,11.0,4.0,4.0,16.0,31.0,20.0,31.0,27.0,23.0,24.0,20.0,205.0,22.0,22.0,22.0,4.6,18.0,23.0,29.0,1.0,2.7,2.6,2.7,0.0,0.0,0.0418536585365853,-0.0009268292682926,-0.0002926829268292,401.9,399.7,398.5,29.0,29.0,29.0,61.0,61.0,55.0,35.0,24.0,-317.0,0.0,-108.0,0.0,-317.0,-108.0,0.0,12.0,-0.2147353271670632,0.976672278334168,-0.8746197071393957,0.4848096202463371,0.999945169365512,0.0104717841162456,0.7489557207890021,0.6626200482157375
2023-01-17 07:10:00,10,4,1,11.0,2.3,2.3,16.0,31.0,19.0,31.0,26.0,22.0,23.0,20.0,205.0,21.0,21.0,21.0,5.9,20.0,22.0,29.0,1.0,2.6,2.6,3.3,0.0,0.0,0.0020975609756097,-0.0010731707317073,-0.0004878048780487,400.8,398.8,397.5,29.0,29.0,29.0,60.0,61.0,55.0,34.0,23.0,-368.0,0.0,-161.0,0.0,-368.0,-161.0,0.0,12.0,-0.7649214009184314,0.644123629761387,-0.9892723329629884,-0.1460830285624117,0.999945169365512,0.0104717841162456,0.7489557207890021,0.6626200482157375
2023-01-17 08:20:00,10,4,1,10.0,4.2,4.2,16.0,31.0,19.0,31.0,26.0,22.0,23.0,19.0,205.0,21.0,21.0,21.0,1.8,17.0,22.0,29.0,1.0,2.8,3.7,4.2,0.0,0.0,0.0521463414634146,-0.001560975609756,-0.0004390243902439,399.7,398.7,396.9,29.0,29.0,29.0,60.0,60.0,54.0,34.0,23.0,-531.0,0.0,-151.0,0.0,-531.0,-151.0,0.0,11.0,0.3272178989791039,0.9449489121575309,-0.4909037536151407,0.8712138111201895,0.999945169365512,0.0104717841162456,0.7489557207890021,0.6626200482157375
2023-01-17 09:50:00,10,4,1,10.0,4.0,4.0,16.0,31.0,19.0,31.0,26.0,22.0,23.0,19.0,205.0,21.0,21.0,21.0,9.3,52.0,22.0,29.0,1.0,2.7,2.6,2.7,0.0,0.0,0.0416585365853658,-0.0009756097560975,-0.0004390243902439,400.7,399.7,397.1,29.0,29.0,29.0,60.0,60.0,54.0,34.0,23.0,-339.0,0.0,-142.0,0.0,-339.0,-142.0,0.0,12.0,-0.2164396139381028,0.9762960071199334,-0.8754645270000179,0.4832823832550023,0.999945169365512,0.0104717841162456,0.7489557207890021,0.6626200482157375
2023-01-17 11:30:00,10,4,1,13.0,3.9,3.9,19.0,31.0,19.0,32.0,26.0,22.0,22.0,19.0,205.0,20.0,21.0,20.0,4.2,20.0,23.0,29.0,1.0,2.6,2.6,2.6,0.0,0.0,0.038390243902439,-0.0008780487804878,-0.0002926829268292,400.4,398.8,397.2,29.0,29.0,29.0,60.0,61.0,55.0,35.0,24.0,-308.0,0.0,-99.0,0.0,-308.0,-99.0,0.0,15.0,-0.8338858220671682,0.551936985312058,-0.9659258262890684,-0.2588190451025208,0.9999619230641712,0.0087265354983738,0.7489557207890021,0.6626200482157375
2023-01-17 19:20:00,10,4,1,14.0,7.2,7.2,18.0,33.0,21.0,33.0,29.0,23.0,22.0,20.0,205.0,21.0,21.0,21.0,2.4,21.0,25.0,30.0,1.0,1.8,2.7,2.8,0.0,0.0,0.3246341463414634,-0.0009756097560975,-0.0003414634146341,400.0,398.4,396.4,30.0,30.0,29.0,63.0,63.0,57.0,36.0,25.0,-327.0,0.0,-115.0,0.0,-327.0,-115.0,0.0,14.0,-0.6333808726275503,0.773840209726506,-0.9992629164106211,0.03838780908752,0.9999619230641712,0.0087265354983738,0.7489557207890021,0.6626200482157375
2023-01-17 20:50:00,10,4,1,13.0,5.0,5.0,17.0,33.0,21.0,33.0,28.0,22.0,22.0,20.0,205.0,21.0,21.0,21.0,4.8,18.0,25.0,30.0,1.0,1.9,2.7,2.8,0.0,0.0,0.1047317073170731,-0.0009268292682926,-0.0003414634146341,398.6,397.3,394.5,29.0,30.0,29.0,62.0,63.0,57.0,36.0,25.0,-326.0,0.0,-115.0,0.0,-326.0,-115.0,0.0,14.0,-0.914253955234264,0.4051415867798622,-0.9092361090470686,-0.416280792260401,0.9999619230641712,0.0087265354983738,0.7489557207890021,0.6626200482157375
2023-01-18 00:00:00,10,4,1,12.0,1.7000000000000002,1.7000000000000002,18.0,32.0,21.0,32.0,28.0,22.0,22.0,20.0,205.0,20.0,20.0,20.0,0.0,44.0,24.0,29.0,1.0,2.6,2.8,3.0,0.0,0.0,0.0,-0.0010243902439024,-0.000390243902439,402.2,400.5,397.7,29.0,29.0,29.0,62.0,63.0,57.0,36.0,24.0,-355.0,0.0,-142.0,0.0,-355.0,-142.0,0.0,14.0,0.8028174751911147,-0.5962248749656156,0.9781476007338056,0.2079116908177594,0.9999619230641712,0.0087265354983738,0.7489557207890021,0.6626200482157375
2023-01-18 03:40:00,10,4,1,11.0,2.9,2.9,16.0,32.0,21.0,32.0,27.0,22.0,22.0,19.0,205.0,20.0,20.0,20.0,1.3,18.0,24.0,29.0,1.0,2.7,2.6,3.0,0.0,0.0,0.008,-0.0010243902439024,-0.0004390243902439,401.1,399.3,397.5,29.0,29.0,29.0,62.0,62.0,56.0,35.0,24.0,-352.0,0.0,-143.0,0.0,-352.0,-143.0,0.0,12.0,0.9751493543055632,-0.2215484976194673,0.8120835268918062,0.5835412113561176,0.999945169365512,0.0104717841162456,0.7489557207890021,0.6626200482157375
2023-01-18 04:20:00,10,4,1,11.0,3.2,3.2,17.0,32.0,21.0,32.0,27.0,22.0,22.0,19.0,205.0,20.0,20.0,20.0,6.8,20.0,23.0,29.0,1.0,2.6,2.6,2.7,0.0,0.0,0.0106341463414634,-0.0008780487804878,-0.0002926829268292,402.2,400.2,398.7,29.0,29.0,29.0,62.0,62.0,56.0,35.0,24.0,-310.0,0.0,-104.0,0.0,-310.0,-104.0,0.0,12.0,0.9912155402515416,-0.1322563902571223,0.7558534691676395,0.6547408137173397,0.9999619230641712,0.0087265354983738,0.7489557207890021,0.6626200482157375
2023-01-18 05:30:00,10,4,1,10.0,4.6,4.6,16.0,31.0,20.0,31.0,27.0,21.0,22.0,19.0,205.0,20.0,20.0,20.0,3.4,20.0,23.0,29.0,1.0,2.6,2.7,2.8,0.0,0.0,0.0749268292682926,-0.0009756097560975,-0.0002926829268292,400.3,397.8,397.7,29.0,29.0,29.0,61.0,62.0,56.0,35.0,23.0,-327.0,0.0,-99.0,0.0,-327.0,-99.0,0.0,12.0,0.8933713883278375,0.4493189986158967,0.2537579445848056,0.9672677527758768,0.999945169365512,0.0104717841162456,0.7489557207890021,0.6626200482157375
